date,household_deposits,card_consumables,card_credit,household_loans,google_home_loan_rate_search,unemployment_rate,employed_labour_force,labour_force_participation_rate,labour_cost_index,cpi,cpi_housing_household,cpi_qq,cpi_yy,production_based_gdp,production_based_gdp_qq,production_based_gdp_yy
2020-02,184486,2162.4,4652.9,213218.0,19.0,4.166666666666667,2723.6666666666665,70.60000000000001,1213.6666666666667,1049.3333333333333,1084.6666666666667,0.7000000000000001,2.3,65085.666666666664,-0.40000000000000013,1.2
2020-03,189001,2638.0,4399.4,213652.0,50.0,4.2,2733.0,70.7,1215.0,1052.0,1088.0,0.8,2.5,63503.0,-1.1,0.5
2020-04,192694,2212.0,2607.1,212061.0,24.0,4.166666666666667,2730.0,70.46666666666667,1216.0,1050.3333333333333,1090.0,0.3666666666666667,2.1666666666666665,61319.666666666664,-4.2,-2.9
2020-05,194046,2319.7,4434.1,213406.0,48.0,4.133333333333333,2727.0,70.23333333333333,1217.0,1048.6666666666667,1092.0,-0.06666666666666665,1.8333333333333335,59136.333333333336,-7.300000000000001,-6.3
2020-06,195087,2182.0,4783.7,214458.0,41.0,4.1,2724.0,70.0,1218.0,1047.0,1094.0,-0.5,1.5,56953.0,-10.4,-9.7
2020-07,196334,2257.9,4965.4,215708.0,31.0,4.466666666666667,2715.6666666666665,70.03333333333333,1220.3333333333333,1049.3333333333333,1096.3333333333333,-0.10000000000000003,1.4666666666666666,59864.333333333336,-2.2333333333333343,-5.7333333333333325
2020-08,197508,2349.0,4620.3,217006.0,32.0,4.833333333333333,2707.3333333333335,70.06666666666666,1222.6666666666667,1051.6666666666667,1098.6666666666667,0.29999999999999993,1.4333333333333333,62775.666666666664,5.933333333333332,-1.7666666666666666
2020-09,200245,2255.8,4984.3,217580.0,26.0,5.2,2699.0,70.1,1225.0,1054.0,1101.0,0.7,1.4,65687.0,14.1,2.2
2020-10,201641,2367.5,5251.3,219484.0,39.0,5.1000000000000005,2704.0,70.13333333333333,1226.6666666666667,1055.6666666666667,1102.6666666666667,0.6333333333333333,1.4,66861.33333333333,9.533333333333333,1.9333333333333333
2020-11,200978,2327.9,5360.2,221632.0,30.0,5.0,2709.0,70.16666666666667,1228.3333333333333,1057.3333333333333,1104.3333333333333,0.5666666666666667,1.4,68035.66666666667,4.966666666666667,1.6666666666666665
2020-12,203088,2730.1,6015.2,223637.0,25.0,4.9,2714.0,70.2,1230.0,1059.0,1106.0,0.5,1.4,69210.0,0.4,1.4
2021-01,201927,2297.7,4994.2,225145.0,27.0,4.8,2720.0,70.26666666666667,1231.6666666666667,1062.0,1109.3333333333333,0.6,1.4333333333333333,68285.66666666667,0.9666666666666668,2.466666666666667
2021-02,201574,2128.0,4599.7,226762.0,30.0,4.7,2726.0,70.33333333333334,1233.3333333333333,1065.0,1112.6666666666667,0.7000000000000001,1.4666666666666666,67361.33333333333,1.5333333333333337,3.533333333333333
2021-03,204772,2328.4,5136.6,228895.0,36.0,4.6,2732.0,70.4,1235.0,1068.0,1116.0,0.8,1.5,66437.0,2.1,4.6
2021-04,204937,2227.0,5080.2,231074.0,23.0,4.3999999999999995,2740.0,70.46666666666667,1238.0,1072.6666666666667,1123.0,0.9666666666666667,2.1,66691.66666666667,1.7,9.066666666666666
2021-05,203980,2299.2,5308.2,233466.0,31.0,4.2,2748.0,70.53333333333333,1241.0,1077.3333333333333,1130.0,1.1333333333333333,2.7,66946.33333333333,1.2999999999999998,13.533333333333333
2021-06,205814,2235.7,5218.5,235561.0,40.0,4.0,2756.0,70.6,1244.0,1082.0,1137.0,1.3,3.3,67201.0,0.9,18.0
2021-07,206194,2327.2,5541.0,237790.0,38.0,3.7666666666666666,2770.3333333333335,70.76666666666667,1247.3333333333333,1090.0,1147.0,1.6,3.8333333333333335,66494.66666666667,-0.8000000000000002,11.7
2021-08,207060,2500.6,4398.0,238446.0,35.0,3.533333333333333,2784.6666666666665,70.93333333333332,1250.6666666666667,1098.0,1157.0,1.9000000000000001,4.366666666666667,65788.33333333333,-2.5000000000000004,5.4
2021-09,209121,2390.8,4522.5,240263.0,26.0,3.3,2799.0,71.1,1254.0,1106.0,1167.0,2.2,4.9,65082.0,-4.2,-0.9
